eps,dataset,expertType,model,f1,precision,recall,llmName
0.4,Victim,human,Bayesian Network,0.4093574592247338,0.5590368714993184,0.3994878361075544,None
0.5,Victim,human,Bayesian Network,0.3873513691100132,0.5635295212291912,0.382172131147541,None
0.6,Victim,human,Bayesian Network,0.3509867434235715,0.5282635033739266,0.35439795046968403,None
0.7,Victim,human,Bayesian Network,0.28845554686056174,0.509479447042766,0.2957540263543192,None
0.8,Victim,human,Bayesian Network,0.2420897663943669,0.49953993984739076,0.27610506085842407,None
0.9,Victim,human,Bayesian Network,0.18230368547711362,0.4752638774456739,0.23405466970387243,None
0.1,Victim,llm,Bayesian Network,0.3642925857211571,0.3529684601113173,0.4897959183673469,QWQ_plus
0.2,Victim,llm,Bayesian Network,0.3523526531581398,0.2996761503155365,0.48081841432225064,QWQ_plus
0.3,Victim,llm,Bayesian Network,0.3173642790860125,0.301079391697561,0.4453924914675768,QWQ_plus
0.4,Victim,llm,Bayesian Network,0.3285083286706861,0.3122089230482096,0.44558258642765686,QWQ_plus
0.5,Victim,llm,Bayesian Network,0.34138366519400143,0.35028320654377665,0.45286885245901637,QWQ_plus
0.6,Victim,llm,Bayesian Network,0.3319293971204259,0.32957828665584815,0.44918872758326217,QWQ_plus
0.7,Victim,llm,Bayesian Network,0.3377418101804789,0.32442658031985006,0.4472913616398243,QWQ_plus
0.8,Victim,llm,Bayesian Network,0.3430253922051138,0.3489908855823159,0.40743113388853297,QWQ_plus
0.9,Victim,llm,Bayesian Network,0.32693427907159267,0.3307781782657944,0.4145785876993166,QWQ_plus
0.1,Criminal,human,Bayesian Network,0.37046578059806784,0.40010654113775557,0.3922734026745914,None
0.2,Criminal,human,Bayesian Network,0.3478847792546744,0.36145808902047344,0.3657992565055762,None
0.3,Criminal,human,Bayesian Network,0.3466323189606583,0.36220126704337613,0.3686818632309217,None
0.4,Criminal,human,Bayesian Network,0.3321471909607988,0.35098037754606376,0.3553903345724907,None
0.5,Criminal,human,Bayesian Network,0.33224273364535223,0.35473550030806883,0.3584176085663296,None
0.6,Criminal,human,Bayesian Network,0.3347414155558458,0.34217596877778045,0.3486988847583643,None
0.7,Criminal,human,Bayesian Network,0.3175714593249558,0.3343154157349087,0.33906947100063733,None
0.8,Criminal,human,Bayesian Network,0.3205670278186286,0.3360603582906608,0.3403345724907063,None
0.9,Criminal,human,Bayesian Network,0.3027831225473239,0.3228960262892372,0.31609385327164574,None
0.1,Criminal,llm,Bayesian Network,0.3236743122348514,0.33994686160744636,0.3491827637444279,ChatGLM4Flash
0.2,Criminal,llm,Bayesian Network,0.3443538208577555,0.3641832521820943,0.36282527881040894,ChatGLM4Flash
0.3,Criminal,llm,Bayesian Network,0.3342013428436823,0.35713730566450413,0.36174430128840435,ChatGLM4Flash
0.4,Criminal,llm,Bayesian Network,0.3336047628434261,0.37222355191812245,0.36654275092936806,ChatGLM4Flash
0.5,Criminal,llm,Bayesian Network,0.32255237547335197,0.3600506816181607,0.34830458060678166,ChatGLM4Flash
0.6,Criminal,llm,Bayesian Network,0.32420410183891335,0.3363558063244682,0.3444857496902107,ChatGLM4Flash
0.7,Criminal,llm,Bayesian Network,0.3302574981187757,0.3417413812209034,0.3467176545570427,ChatGLM4Flash
0.8,Criminal,llm,Bayesian Network,0.31399902572214444,0.32430006329629324,0.33104089219330857,ChatGLM4Flash
0.9,Criminal,llm,Bayesian Network,0.2787616472735098,0.3008210093475992,0.30469266358228686,ChatGLM4Flash
0.1,Victim,human,Bayesian Network,0.4128878167996668,0.4782717956747916,0.4489795918367347,None
0.2,Victim,human,Bayesian Network,0.4141885494580581,0.43134090106867423,0.46547314578005117,None
0.3,Victim,human,Bayesian Network,0.4178789031969758,0.43691990782567347,0.4641638225255973,None
0.4,Victim,human,Bayesian Network,0.4204425882095224,0.41687563503178826,0.4532650448143406,None
0.5,Victim,human,Bayesian Network,0.3721806007324726,0.3846096772375039,0.3944672131147541,None
0.6,Victim,human,Bayesian Network,0.4013352743405429,0.3952094371175111,0.42442356959863364,None
0.7,Victim,human,Bayesian Network,0.39155815720789583,0.4030648595387787,0.39604685212298685,None
0.8,Victim,human,Bayesian Network,0.36070991526956797,0.384746631139456,0.376040999359385,None
0.9,Victim,human,Bayesian Network,0.3260603653227528,0.33746472014396023,0.34111617312072895,None
0.1,Victim,llm,Bayesian Network,0.3792883790747179,0.40490051952984585,0.41836734693877553,ChatGLM4Flash
0.2,Victim,llm,Bayesian Network,0.4191969719184373,0.4248665094611044,0.45268542199488493,ChatGLM4Flash
0.3,Victim,llm,Bayesian Network,0.3802095439103371,0.38847199356593815,0.4249146757679181,ChatGLM4Flash
0.4,Victim,llm,Bayesian Network,0.3741432739474043,0.3735124090641797,0.41101152368758004,ChatGLM4Flash
0.5,Victim,llm,Bayesian Network,0.3980034458514933,0.40385400379655734,0.4364754098360656,ChatGLM4Flash
0.6,Victim,llm,Bayesian Network,0.39514960203766886,0.39542995000978975,0.4150298889837746,ChatGLM4Flash
0.7,Victim,llm,Bayesian Network,0.35206951221502636,0.3557036530648522,0.3674963396778917,ChatGLM4Flash
0.8,Victim,llm,Bayesian Network,0.365433948775919,0.3707828766906174,0.38949391415759127,ChatGLM4Flash
0.9,Victim,llm,Bayesian Network,0.3552592053633757,0.40588841735947073,0.3553530751708428,ChatGLM4Flash
0.1,Criminal,human,Bayesian Network,0.37403593234803656,0.3812807651770275,0.3952451708766716,None
0.2,Criminal,human,Bayesian Network,0.33578462191092634,0.3611936422036022,0.36282527881040894,None
0.3,Criminal,human,Bayesian Network,0.3499863736392427,0.3653151299032461,0.37066402378592667,None
0.4,Criminal,human,Bayesian Network,0.3317198054244206,0.34960555307689073,0.3516728624535316,None
0.5,Criminal,human,Bayesian Network,0.34277186230303164,0.3560294511861647,0.3604997025580012,None
0.6,Criminal,human,Bayesian Network,0.33066700728055837,0.3530606892058151,0.34820322180916974,None
0.7,Criminal,human,Bayesian Network,0.33974199225359275,0.3393249289856707,0.35181644359464626,None
0.8,Criminal,human,Bayesian Network,0.3404791044280005,0.34174418702231224,0.34776951672862455,None
0.9,Criminal,human,Bayesian Network,0.29639410623564505,0.304083105364114,0.3007270323859881,None
0.1,Criminal,llm,Bayesian Network,0.330682747876709,0.35484869971787864,0.35661218424962854,ChatGLM4Flash
0.2,Criminal,llm,Bayesian Network,0.3451016862502365,0.3732244362209858,0.3680297397769517,ChatGLM4Flash
0.3,Criminal,llm,Bayesian Network,0.32606388047062085,0.36334999532598156,0.3503468780971259,ChatGLM4Flash
0.4,Criminal,llm,Bayesian Network,0.3303835173073129,0.35384616917626066,0.354275092936803,ChatGLM4Flash
0.5,Criminal,llm,Bayesian Network,0.33808904043456867,0.3471474568671532,0.3584176085663296,ChatGLM4Flash
0.6,Criminal,llm,Bayesian Network,0.33654428072593706,0.3560462086781612,0.3591078066914498,ChatGLM4Flash
0.7,Criminal,llm,Bayesian Network,0.32160025732162983,0.3335338975905828,0.34395581049500745,ChatGLM4Flash
0.8,Criminal,llm,Bayesian Network,0.31735215481874957,0.33342660091477927,0.33475836431226763,ChatGLM4Flash
0.9,Criminal,llm,Bayesian Network,0.29343396878922534,0.3181230775767445,0.3099801718440185,ChatGLM4Flash
0.1,Victim,human,Bayesian Network,0.45289554210784694,0.4774432234432235,0.4846938775510204,None
0.2,Victim,human,Bayesian Network,0.4325259143746923,0.45237666470829563,0.4731457800511509,None
0.3,Victim,human,Bayesian Network,0.40684825515634326,0.4202337100242243,0.45051194539249145,None
0.4,Victim,human,Bayesian Network,0.3952902334265598,0.4193082814693073,0.43661971830985913,None
0.5,Victim,human,Bayesian Network,0.3891712167201917,0.39464000859617615,0.42520491803278687,None
0.6,Victim,human,Bayesian Network,0.3900362513211321,0.3945173406833407,0.43125533731853116,None
0.7,Victim,human,Bayesian Network,0.35913316389990335,0.36559816509163606,0.383601756954612,None
0.8,Victim,human,Bayesian Network,0.3576342804083537,0.39060093498385323,0.37732222934016657,None
0.9,Victim,human,Bayesian Network,0.30441640588598934,0.341874147496985,0.3041002277904328,None
0.1,Victim,llm,Bayesian Network,0.3947194165456776,0.4075459249000496,0.45918367346938777,ChatGLM4Flash
0.2,Victim,llm,Bayesian Network,0.42083893556666946,0.4358478702825839,0.4680306905370844,ChatGLM4Flash
0.3,Victim,llm,Bayesian Network,0.38093136460177046,0.38881527630629975,0.41467576791808874,ChatGLM4Flash
0.4,Victim,llm,Bayesian Network,0.40595972099055766,0.45996490310939325,0.4558258642765685,ChatGLM4Flash
0.5,Victim,llm,Bayesian Network,0.3903915746098851,0.38675079120970807,0.4323770491803279,ChatGLM4Flash
0.6,Victim,llm,Bayesian Network,0.38244391775159303,0.4089556355778314,0.41588385994876176,ChatGLM4Flash
0.7,Victim,llm,Bayesian Network,0.3843449388210301,0.3917547208197351,0.4143484626647145,ChatGLM4Flash
0.8,Victim,llm,Bayesian Network,0.3435508284258483,0.3623800887958825,0.35874439461883406,ChatGLM4Flash
0.9,Victim,llm,Bayesian Network,0.31604476480870314,0.32649147443112925,0.34111617312072895,ChatGLM4Flash
0.1,Criminal,human,Bayesian Network,0.330377006830834,0.3533559928642742,0.35958395245170877,None
0.2,Criminal,human,Bayesian Network,0.36468064693406577,0.37175396553934675,0.38066914498141263,None
0.3,Criminal,human,Bayesian Network,0.34321878503629233,0.3555705906799427,0.3666997026759167,None
0.4,Criminal,human,Bayesian Network,0.3467076482750007,0.35123307927976044,0.3620817843866171,None
0.5,Criminal,human,Bayesian Network,0.3414594333501493,0.3589298645410706,0.36287923854848303,None
0.6,Criminal,human,Bayesian Network,0.32854312700726274,0.34347699505733886,0.3479553903345725,None
0.7,Criminal,human,Bayesian Network,0.34048294877311736,0.34827025131780975,0.34947949861907796,None
0.8,Criminal,human,Bayesian Network,0.316941512425018,0.33711999319559777,0.3388475836431227,None
0.9,Criminal,human,Bayesian Network,0.299404071973768,0.32721414081713873,0.313615333773959,None
0.1,Criminal,llm,Bayesian Network,0.2915580617873278,0.30339577694703995,0.34026745913818723,ChatGLM4Flash
0.2,Criminal,llm,Bayesian Network,0.2875123931150017,0.3013239472032664,0.3338289962825279,ChatGLM4Flash
0.3,Criminal,llm,Bayesian Network,0.2858030233244012,0.2952870540993348,0.33498513379583744,ChatGLM4Flash
0.4,Criminal,llm,Bayesian Network,0.2797438373342659,0.31123252317300293,0.3193308550185874,ChatGLM4Flash
0.5,Criminal,llm,Bayesian Network,0.3005499648068862,0.30768832841890253,0.3316478286734087,ChatGLM4Flash
0.6,Criminal,llm,Bayesian Network,0.2865573392509907,0.29452007654347234,0.3224287484510533,ChatGLM4Flash
0.7,Criminal,llm,Bayesian Network,0.27626044089859,0.31048115463305237,0.3229233057148927,ChatGLM4Flash
0.8,Criminal,llm,Bayesian Network,0.28702173401954023,0.32060031027537594,0.3232342007434944,ChatGLM4Flash
0.9,Criminal,llm,Bayesian Network,0.23594626246486433,0.2794399314458779,0.293291473892928,ChatGLM4Flash
0.1,Victim,human,Bayesian Network,0.4187490918099878,0.4167219024361882,0.46938775510204084,None
0.2,Victim,human,Bayesian Network,0.4113441586397378,0.40699741844868365,0.44501278772378516,None
0.3,Victim,human,Bayesian Network,0.41509421262597174,0.41303535791001955,0.45563139931740615,None
0.4,Victim,human,Bayesian Network,0.384999771112103,0.39736550672843035,0.4212548015364917,None
0.5,Victim,human,Bayesian Network,0.37322296818161044,0.38651938070727243,0.42827868852459017,None
0.6,Victim,human,Bayesian Network,0.3950393381846148,0.40691865528001075,0.4192997438087105,None
0.7,Victim,human,Bayesian Network,0.3726241169667373,0.3666100503024109,0.4055636896046852,None
0.8,Victim,human,Bayesian Network,0.3362406188532294,0.3431496820809086,0.34657270980140936,None
0.9,Victim,human,Bayesian Network,0.32259650446163873,0.3442284578884295,0.3354214123006834,None
0.1,Victim,llm,Bayesian Network,0.4126790078637846,0.4127593372212891,0.4744897959183674,ChatGLM4Flash
0.2,Victim,llm,Bayesian Network,0.4050589234624561,0.4380342930010879,0.4680306905370844,ChatGLM4Flash
0.3,Victim,llm,Bayesian Network,0.3848465918490106,0.4252538115007916,0.45051194539249145,ChatGLM4Flash
0.4,Victim,llm,Bayesian Network,0.38966006861818203,0.3957008483052119,0.4507042253521127,ChatGLM4Flash
0.5,Victim,llm,Bayesian Network,0.3775672220809504,0.3853562590225058,0.42213114754098363,ChatGLM4Flash
0.6,Victim,llm,Bayesian Network,0.3682858229355299,0.37330799058576897,0.42356959863364646,ChatGLM4Flash
0.7,Victim,llm,Bayesian Network,0.36347599038852363,0.38964057903645033,0.4238653001464129,ChatGLM4Flash
0.8,Victim,llm,Bayesian Network,0.34466221669181035,0.3457943556625889,0.3689942344650865,ChatGLM4Flash
0.9,Victim,llm,Bayesian Network,0.3303287574056106,0.34822130226435316,0.3365603644646925,ChatGLM4Flash
0.1,Criminal,human,Bayesian Network,0.3288770568976545,0.34840560451168623,0.3551263001485884,None
0.2,Criminal,human,Bayesian Network,0.3514623149439786,0.37662982782090104,0.3747211895910781,None
0.3,Criminal,human,Bayesian Network,0.3396026238728463,0.3518079558472216,0.3607532210109019,None
0.4,Criminal,human,Bayesian Network,0.3473878751396818,0.374348746261046,0.36951672862453533,None
0.5,Criminal,human,Bayesian Network,0.3305682557626843,0.34462781331452036,0.351279000594884,None
0.6,Criminal,human,Bayesian Network,0.3342256170108249,0.3442452015225673,0.3524163568773234,None
0.7,Criminal,human,Bayesian Network,0.3249204633942254,0.33347318776333623,0.3397068196303378,None
0.8,Criminal,human,Bayesian Network,0.3157911716997295,0.3348408364195131,0.33345724907063196,None
0.9,Criminal,human,Bayesian Network,0.2909026848024517,0.32254631322883026,0.31179775280898875,None
0.1,Criminal,llm,Bayesian Network,0.2747785302052408,0.2906104903168373,0.32392273402674593,ChatGLM4Flash
0.2,Criminal,llm,Bayesian Network,0.24018796379877236,0.3106943521378416,0.2936802973977695,ChatGLM4Flash
0.3,Criminal,llm,Bayesian Network,0.25186990097163686,0.26830720035332156,0.2958374628344896,ChatGLM4Flash
0.4,Criminal,llm,Bayesian Network,0.2813520499548962,0.31393779739858807,0.32676579925650556,ChatGLM4Flash
0.5,Criminal,llm,Bayesian Network,0.2733585454311944,0.3014240736138665,0.31528851873884595,ChatGLM4Flash
0.6,Criminal,llm,Bayesian Network,0.2698177669027718,0.3123461622818708,0.3097893432465923,ChatGLM4Flash
0.7,Criminal,llm,Bayesian Network,0.275642465920704,0.30984032331363615,0.3146377735287869,ChatGLM4Flash
0.8,Criminal,llm,Bayesian Network,0.27106413946640817,0.3049442603686832,0.316542750929368,ChatGLM4Flash
0.9,Criminal,llm,Bayesian Network,0.23490588622213984,0.2752348097174753,0.2878387309980172,ChatGLM4Flash
0.1,Victim,human,Bayesian Network,0.3678938050965866,0.3953377740753156,0.413265306122449,None
0.2,Victim,human,Bayesian Network,0.4043520978717978,0.39062775431061875,0.45012787723785164,None
0.3,Victim,human,Bayesian Network,0.35657848158297345,0.4244592884911027,0.4061433447098976,None
0.4,Victim,human,Bayesian Network,0.42930277036221964,0.4547400978630663,0.4686299615877081,None
0.5,Victim,human,Bayesian Network,0.40005830302795176,0.4149908133014003,0.4364754098360656,None
0.6,Victim,human,Bayesian Network,0.3934176962823517,0.39211973848559795,0.4150298889837746,None
0.7,Victim,human,Bayesian Network,0.4007823211547796,0.4127427629938227,0.4150805270863836,None
0.8,Victim,human,Bayesian Network,0.3504688802982217,0.3546940054195932,0.36707238949391413,None
0.9,Victim,human,Bayesian Network,0.2979120307467214,0.3180236726175278,0.30125284738041,None
0.1,Victim,llm,Bayesian Network,0.34383036120270993,0.3350924744897959,0.3826530612244898,ChatGLM4Flash
0.2,Victim,llm,Bayesian Network,0.4353783271211534,0.4301435584997848,0.47058823529411764,ChatGLM4Flash
0.3,Victim,llm,Bayesian Network,0.43160282315209125,0.4353439698419978,0.46757679180887374,ChatGLM4Flash
0.4,Victim,llm,Bayesian Network,0.4030915189761174,0.415324076435609,0.45454545454545453,ChatGLM4Flash
0.5,Victim,llm,Bayesian Network,0.40241135415354257,0.40672202304746435,0.4456967213114754,ChatGLM4Flash
0.6,Victim,llm,Bayesian Network,0.39437964214467797,0.4084405058146678,0.43894107600341586,ChatGLM4Flash
0.7,Victim,llm,Bayesian Network,0.3673809122509666,0.3709041342674456,0.3850658857979502,ChatGLM4Flash
0.8,Victim,llm,Bayesian Network,0.3639265745094375,0.3818647012066941,0.3721973094170404,ChatGLM4Flash
0.9,Victim,llm,Bayesian Network,0.3326874244478467,0.40364108260271053,0.3365603644646925,ChatGLM4Flash
0.1,Criminal,human,Bayesian Network,0.34905067800166095,0.3620554939407272,0.362555720653789,None
0.2,Criminal,human,Bayesian Network,0.34363380107217106,0.35293579843690814,0.3620817843866171,None
0.3,Criminal,human,Bayesian Network,0.3490068942083599,0.36281052570590716,0.3676907829534192,None
0.4,Criminal,human,Bayesian Network,0.3480224775103011,0.3551553572989949,0.36394052044609665,None
0.5,Criminal,human,Bayesian Network,0.35356652204080075,0.37690404598791083,0.3723973825104105,None
0.6,Criminal,human,Bayesian Network,0.33487922597095066,0.3426842095407049,0.35142503097893435,None
0.7,Criminal,human,Bayesian Network,0.33103308144734195,0.3420157092798065,0.34841725090291054,None
0.8,Criminal,human,Bayesian Network,0.3212382221558657,0.3350091278092701,0.33773234200743496,None
0.9,Criminal,human,Bayesian Network,0.2857426930112248,0.3368105078748146,0.3099801718440185,None
0.1,Criminal,llm,Bayesian Network,0.27894770061116586,0.3266689180062137,0.32838038632986627,Qwen
0.2,Criminal,llm,Bayesian Network,0.2481432384055726,0.2794155152081126,0.29739776951672864,Qwen
0.3,Criminal,llm,Bayesian Network,0.2708303505253636,0.3553562978053998,0.3225966303270565,Qwen
0.4,Criminal,llm,Bayesian Network,0.2912172473235324,0.2965860761021147,0.3159851301115242,Qwen
0.5,Criminal,llm,Bayesian Network,0.2932775952587095,0.3095694650507675,0.32450922070196314,Qwen
0.6,Criminal,llm,Bayesian Network,0.2869254783681854,0.3217442713782062,0.3187112763320942,Qwen
0.7,Criminal,llm,Bayesian Network,0.28538757406401616,0.3370629621894474,0.319524113023157,Qwen
0.8,Criminal,llm,Bayesian Network,0.27519505382060566,0.31594039672404567,0.32137546468401484,Qwen
0.9,Criminal,llm,Bayesian Network,0.28153854904511466,0.29077662922275105,0.31675479180436217,Qwen
0.1,Victim,human,Bayesian Network,0.4222253836599575,0.4300828148310131,0.47959183673469385,None
0.2,Victim,human,Bayesian Network,0.44496506117707213,0.474211531969143,0.4884910485933504,None
0.3,Victim,human,Bayesian Network,0.427993213781175,0.47352093668480344,0.4658703071672355,None
0.4,Victim,human,Bayesian Network,0.39434815599259654,0.40941338407423383,0.4225352112676056,None
0.5,Victim,human,Bayesian Network,0.38658692061234834,0.41687152304945246,0.4354508196721312,None
0.6,Victim,human,Bayesian Network,0.4066333940673817,0.4131594754742454,0.43894107600341586,None
0.7,Victim,human,Bayesian Network,0.3898259956492387,0.4133166510162608,0.41874084919472915,None
0.8,Victim,human,Bayesian Network,0.3263949307667676,0.3443443073664083,0.33055733504164,None
0.9,Victim,human,Bayesian Network,0.306517402513143,0.3168788426494333,0.3194760820045558,None
0.1,Victim,llm,Bayesian Network,0.37809998675356055,0.4205705009276438,0.4846938775510204,Qwen
0.2,Victim,llm,Bayesian Network,0.31529377778256745,0.32588979808494356,0.4578005115089514,Qwen
0.3,Victim,llm,Bayesian Network,0.3574504871816808,0.35848956859931375,0.4658703071672355,Qwen
0.4,Victim,llm,Bayesian Network,0.33209688139427856,0.34830192286200073,0.44814340588988477,Qwen
0.5,Victim,llm,Bayesian Network,0.2999572277330652,0.36505981117440023,0.44774590163934425,Qwen
0.6,Victim,llm,Bayesian Network,0.3225843414527709,0.316031182212532,0.444064901793339,Qwen
0.7,Victim,llm,Bayesian Network,0.29722606923568035,0.3052056297383277,0.4560761346998536,Qwen
0.8,Victim,llm,Bayesian Network,0.3217481109705888,0.3531249570343774,0.46252402306213963,Qwen
0.9,Victim,llm,Bayesian Network,0.30628564652556595,0.3087029101854014,0.42084282460136674,Qwen
0.1,Criminal,human,Bayesian Network,0.3519372828797924,0.3697567348431612,0.37295690936106984,None
0.2,Criminal,human,Bayesian Network,0.34258011707122754,0.3550469708522314,0.36282527881040894,None
0.3,Criminal,human,Bayesian Network,0.3463986520368985,0.3568711822531116,0.3666997026759167,None
0.4,Criminal,human,Bayesian Network,0.3355613063268215,0.35024146128939415,0.35613382899628254,None
0.5,Criminal,human,Bayesian Network,0.3400326080591913,0.3604519001704261,0.36020226055919097,None
0.6,Criminal,human,Bayesian Network,0.3382987901201224,0.3426563218698663,0.34969021065675343,None
0.7,Criminal,human,Bayesian Network,0.33031975547665837,0.34987677742207735,0.3501168472487784,None
0.8,Criminal,human,Bayesian Network,0.322220409224432,0.3382366502760016,0.33847583643122675,None
0.9,Criminal,human,Bayesian Network,0.29863956650374074,0.32212826066765254,0.31278916060806344,None
0.1,Criminal,llm,Bayesian Network,0.2904686981878035,0.2857123040581093,0.31946508172362553,Qwen
0.2,Criminal,llm,Bayesian Network,0.23812235886409405,0.22049356568162454,0.275092936802974,Qwen
0.3,Criminal,llm,Bayesian Network,0.27426930455025245,0.29192402802046324,0.30079286422200197,Qwen
0.4,Criminal,llm,Bayesian Network,0.2602704859554526,0.27238692678098786,0.29442379182156136,Qwen
0.5,Criminal,llm,Bayesian Network,0.2818106392412246,0.29219345579921063,0.3066627007733492,Qwen
0.6,Criminal,llm,Bayesian Network,0.1825012415083641,0.2633453475989035,0.27781908302354397,Qwen
0.7,Criminal,llm,Bayesian Network,0.2572476991101359,0.27648689691948136,0.2859570851922668,Qwen
0.8,Criminal,llm,Bayesian Network,0.22289467770299312,0.2743559951921329,0.2838289962825279,Qwen
0.9,Criminal,llm,Bayesian Network,0.20554785509733345,0.1711420134572898,0.29444811632518175,Qwen
0.1,Victim,human,Bayesian Network,0.41643024853518035,0.4851321362255185,0.45918367346938777,None
0.2,Victim,human,Bayesian Network,0.42589699032207834,0.44385447940991135,0.47058823529411764,None
0.3,Victim,human,Bayesian Network,0.40761125477309046,0.4445585351997164,0.4539249146757679,None
0.4,Victim,human,Bayesian Network,0.40126045956474576,0.4307590415464935,0.43405889884763127,None
0.5,Victim,human,Bayesian Network,0.38183601260652084,0.3929247315765326,0.42315573770491804,None
0.6,Victim,human,Bayesian Network,0.3948468260872001,0.4449647566848577,0.4210076857386849,None
0.7,Victim,human,Bayesian Network,0.3589025238584979,0.3900290698876894,0.3689604685212299,None
0.8,Victim,human,Bayesian Network,0.34792684920485967,0.36287545806735527,0.356181934657271,None
0.9,Victim,human,Bayesian Network,0.3190815317031514,0.3549092807889225,0.32744874715261957,None
0.1,Victim,llm,Bayesian Network,0.3795398100010715,0.43129124308899586,0.49489795918367346,Qwen
0.2,Victim,llm,Bayesian Network,0.3656601137194791,0.3655494841961468,0.4884910485933504,Qwen
0.3,Victim,llm,Bayesian Network,0.3478989907061367,0.4559708209878858,0.47440273037542663,Qwen
0.4,Victim,llm,Bayesian Network,0.32931545095831366,0.3692317449542744,0.4660691421254802,Qwen
0.5,Victim,llm,Bayesian Network,0.3664654370199408,0.434136195209266,0.4918032786885246,Qwen
0.6,Victim,llm,Bayesian Network,0.3383064518173518,0.4581303892523429,0.4671221178479932,Qwen
0.7,Victim,llm,Bayesian Network,0.2998368919597502,0.29748740136323004,0.4560761346998536,Qwen
0.8,Victim,llm,Bayesian Network,0.33585942978619837,0.45356383958665686,0.46252402306213963,Qwen
0.9,Victim,llm,Bayesian Network,0.3380143818097102,0.3804875250790633,0.4271070615034169,Qwen
0.1,Criminal,human,Bayesian Network,0.3142596360299774,0.32794644912645027,0.33580980683506684,None
0.2,Criminal,human,Bayesian Network,0.3504829361693488,0.3563519862072781,0.3657992565055762,None
0.3,Criminal,human,Bayesian Network,0.3441884743898814,0.3666989587168993,0.3607532210109019,None
0.4,Criminal,human,Bayesian Network,0.34415365874698245,0.3620133665459178,0.3620817843866171,None
0.5,Criminal,human,Bayesian Network,0.3265852097755684,0.33939168900831734,0.3429506246281975,None
0.6,Criminal,human,Bayesian Network,0.3282626711741181,0.3604584990818003,0.35588599752168526,None
0.7,Criminal,human,Bayesian Network,0.3287974114179078,0.3342489314916347,0.34841725090291054,None
0.8,Criminal,human,Bayesian Network,0.32382903022458576,0.3515907311881822,0.3395910780669145,None
0.9,Criminal,human,Bayesian Network,0.284407494264515,0.3139724802770647,0.30931923331130207,None
0.1,Criminal,llm,Bayesian Network,0.3392992704073566,0.37234995684264044,0.3610698365527489,QWQ
0.2,Criminal,llm,Bayesian Network,0.3192434746467852,0.34705784528436856,0.3486988847583643,QWQ
0.3,Criminal,llm,Bayesian Network,0.3401188534532114,0.36655972390683544,0.3607532210109019,QWQ
0.4,Criminal,llm,Bayesian Network,0.3298250558158721,0.35178763501313265,0.3524163568773234,QWQ
0.5,Criminal,llm,Bayesian Network,0.3297298713126731,0.3550212007408731,0.35276621058893515,QWQ
0.6,Criminal,llm,Bayesian Network,0.3176279319670381,0.33975258617596854,0.3486988847583643,QWQ
0.7,Criminal,llm,Bayesian Network,0.3172377957234877,0.34207436752938913,0.35139154450817933,QWQ
0.8,Criminal,llm,Bayesian Network,0.3135331531777389,0.317893385480712,0.32788104089219333,QWQ
0.9,Criminal,llm,Bayesian Network,0.3120776548080342,0.3573151076328529,0.3364177131526768,QWQ
0.1,Victim,human,Bayesian Network,0.4777560901742323,0.5040084266789423,0.5204081632653061,None
0.2,Victim,human,Bayesian Network,0.4042792537651932,0.45618879945567586,0.45012787723785164,None
0.3,Victim,human,Bayesian Network,0.40504886105226173,0.4365807872311025,0.45733788395904434,None
0.4,Victim,human,Bayesian Network,0.38561944802529236,0.40995939309180685,0.43021766965428937,None
0.5,Victim,human,Bayesian Network,0.41705097141853203,0.4287412550563944,0.4395491803278688,None
0.6,Victim,human,Bayesian Network,0.3885196424346877,0.4350764256210029,0.4150298889837746,None
0.7,Victim,human,Bayesian Network,0.3785334958856265,0.39636080798682866,0.4150805270863836,None
0.8,Victim,human,Bayesian Network,0.3785170056105175,0.4020150484050334,0.39846252402306215,None
0.9,Victim,human,Bayesian Network,0.3350135343544418,0.3646508933124539,0.3348519362186788,None
0.1,Victim,llm,Bayesian Network,0.31750261788314743,0.2884961127308066,0.4336734693877551,QWQ
0.2,Victim,llm,Bayesian Network,0.3162900142141005,0.3149106817714759,0.4475703324808184,QWQ
0.3,Victim,llm,Bayesian Network,0.36111017792416467,0.349321133901057,0.47440273037542663,QWQ
0.4,Victim,llm,Bayesian Network,0.31482490218853115,0.30962636908379765,0.44814340588988477,QWQ
0.5,Victim,llm,Bayesian Network,0.3088495064983489,0.29209461133129166,0.444672131147541,QWQ
0.6,Victim,llm,Bayesian Network,0.32580712473216916,0.32565972844100993,0.44150298889837747,QWQ
0.7,Victim,llm,Bayesian Network,0.31558968468196164,0.29929760212593787,0.4465592972181552,QWQ
0.8,Victim,llm,Bayesian Network,0.3182515743357309,0.36392351347166274,0.4189622037155669,QWQ
0.9,Victim,llm,Bayesian Network,0.3059962228215854,0.29441418800194374,0.42369020501138954,QWQ
0.1,Criminal,human,Bayesian Network,0.37701087528616584,0.39038691052923025,0.4011887072808321,None
0.2,Criminal,human,Bayesian Network,0.3544041556450528,0.3748335149808667,0.37100371747211897,None
0.3,Criminal,human,Bayesian Network,0.35045672530803945,0.3638949642848015,0.37066402378592667,None
0.4,Criminal,human,Bayesian Network,0.3421892009258835,0.36261647002160735,0.3646840148698885,None
0.5,Criminal,human,Bayesian Network,0.35244763732803736,0.3531033922626049,0.3643664485425342,None
0.6,Criminal,human,Bayesian Network,0.33242222381320496,0.33822891753759493,0.34993804213135066,None
0.7,Criminal,human,Bayesian Network,0.33387242817006285,0.3416384878129752,0.34714255364350965,None
